iter,param,Coef,modelName,fileName,nVariables,modelType,DV,SurveyLabel,qGroup
1700,OwnDayCaseUnit,0.19027685255991028,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1701,OwnDayCaseUnit,-0.15249017905548273,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1702,OwnDayCaseUnit,0.03124631212259952,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1703,OwnDayCaseUnit,0.04097606701064214,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1704,OwnDayCaseUnit,-0.09917729602196192,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1705,OwnDayCaseUnit,0.05208591686923747,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1706,OwnDayCaseUnit,0.0793442156899779,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1707,OwnDayCaseUnit,-0.2695558674848874,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1708,OwnDayCaseUnit,-0.0339667838632865,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1709,OwnDayCaseUnit,0.15329884289299472,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1710,OwnDayCaseUnit,0.18355843497402116,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1711,OwnDayCaseUnit,-0.1257817860889529,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1712,OwnDayCaseUnit,-0.17612960780755993,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1713,OwnDayCaseUnit,-6.456058585295791e-4,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1714,OwnDayCaseUnit,0.1098070136951936,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1715,OwnDayCaseUnit,-0.2020068316268943,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1716,OwnDayCaseUnit,-0.2824922576904549,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1717,OwnDayCaseUnit,-0.06513361563418263,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1718,OwnDayCaseUnit,-0.20431823548557423,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1719,OwnDayCaseUnit,-0.25635916898571526,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1720,OwnDayCaseUnit,-0.31174357862563973,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1721,OwnDayCaseUnit,-0.16169117364200888,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1722,OwnDayCaseUnit,0.146511274896956,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1723,OwnDayCaseUnit,-0.24909995777444824,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1724,OwnDayCaseUnit,-0.3362202317571704,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1725,OwnDayCaseUnit,-0.4529833592180479,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1726,OwnDayCaseUnit,0.17178364462732826,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1727,OwnDayCaseUnit,0.18704517460662012,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1728,OwnDayCaseUnit,-0.05717907030369536,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1729,OwnDayCaseUnit,0.16089594697892784,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1730,OwnDayCaseUnit,-0.2671305493149598,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1731,OwnDayCaseUnit,-0.05534235493483402,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1732,OwnDayCaseUnit,-0.10794500031881236,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1733,OwnDayCaseUnit,0.06943190997101095,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1734,OwnDayCaseUnit,0.1422665583502159,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1735,OwnDayCaseUnit,0.04050999825187339,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1736,OwnDayCaseUnit,0.0698337573055006,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1737,OwnDayCaseUnit,-0.09078445461224492,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1738,OwnDayCaseUnit,-0.0642392777707514,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1739,OwnDayCaseUnit,0.2845701541713843,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1740,OwnDayCaseUnit,0.8531206950553012,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1741,OwnDayCaseUnit,0.5022687854734876,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1742,OwnDayCaseUnit,0.3042569255707843,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1743,OwnDayCaseUnit,0.5762532825709226,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1744,OwnDayCaseUnit,0.6354384856578854,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1745,OwnDayCaseUnit,0.49440378250895234,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1746,OwnDayCaseUnit,0.356609396282153,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1747,OwnDayCaseUnit,-0.3583469678350359,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1748,OwnDayCaseUnit,0.05090574340564811,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1749,OwnDayCaseUnit,0.01955304045459216,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1750,OwnDayCaseUnit,0.06053094773316293,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1751,OwnDayCaseUnit,-0.07466904358024071,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1752,OwnDayCaseUnit,-0.01145755381838455,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1753,OwnDayCaseUnit,-0.14640701844910758,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1754,OwnDayCaseUnit,0.16168074023324833,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1755,OwnDayCaseUnit,0.6425296288622013,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1756,OwnDayCaseUnit,0.13820325901959507,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1757,OwnDayCaseUnit,0.23712312733959529,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1758,OwnDayCaseUnit,0.06042075451401282,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1759,OwnDayCaseUnit,-0.26503640146888935,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1760,OwnDayCaseUnit,-0.14658281972242845,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1761,OwnDayCaseUnit,0.13273705595905258,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1762,OwnDayCaseUnit,0.18874410251921897,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1763,OwnDayCaseUnit,0.15830665418565093,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1764,OwnDayCaseUnit,-0.1617445196965457,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1765,OwnDayCaseUnit,0.05064450441207271,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1766,OwnDayCaseUnit,0.1029518654059455,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1767,OwnDayCaseUnit,-0.01933090088206973,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1768,OwnDayCaseUnit,-0.19633413729284263,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1769,OwnDayCaseUnit,-0.12813301247348216,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1770,OwnDayCaseUnit,0.01919248903295871,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1771,OwnDayCaseUnit,-0.2592070822667379,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1772,OwnDayCaseUnit,-0.3269367449033867,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1773,OwnDayCaseUnit,0.5045394336478755,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1774,OwnDayCaseUnit,0.5994857494161243,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1775,OwnDayCaseUnit,0.1988366555021089,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1776,OwnDayCaseUnit,0.2778034865665667,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1777,OwnDayCaseUnit,0.12949678271939963,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1778,OwnDayCaseUnit,0.23945363451922697,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1779,OwnDayCaseUnit,0.4917998181577743,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1780,OwnDayCaseUnit,-0.15087239153662788,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1781,OwnDayCaseUnit,-0.10409064332210344,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1782,OwnDayCaseUnit,-0.09959413561966178,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1783,OwnDayCaseUnit,0.03000158041165367,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1784,OwnDayCaseUnit,-0.02346372019410794,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1785,OwnDayCaseUnit,-0.03066127655802744,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1786,OwnDayCaseUnit,-0.14371994193775492,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1787,OwnDayCaseUnit,-0.24426517470949255,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1788,OwnDayCaseUnit,-0.23899182147491188,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1789,OwnDayCaseUnit,0.4793295126480588,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
1790,OwnDayCaseUnit,-0.117191611420019,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Own day case unit,Timely access to services
